User_ID,Age,Occupation,Income (INR),Expenses (INR),Loan Amount (INR),Loan Type,Loan EMI (INR),Savings (INR),Investments (INR),Risk Tolerance,Investment Preference,Credit Score,Debt-to-Income Ratio (%),Financial Literacy,Owns House
897,43,Self-employed,62684,40924,1665874,Home Loan,13231,8528,2574,Moderate,Mutual Funds,587,21.108563363128827,Medium,True
898,31,Sales,59505,26894,1971536,Personal Loan,25065,7544,2481,Moderate,Mutual Funds,756,42.12376447433673,Low,False
899,55,Teacher,54630,34091,1582568,Business Loan,8488,12050,5014,Moderate,Mutual Funds,773,15.538483514579884,Medium,True
900,54,Banker,15000,10684,1202768,Car Loan,10559,0,0,Low,Fixed Deposits,580,70.39759441530049,High,True
901,28,Teacher,44248,30238,79812,Home Loan,736,13272,4762,Low,Fixed Deposits,664,1.6640668879056013,Medium,True
902,53,Doctor,31168,14612,1089190,Two-wheeler Loan,4545,12010,7018,Low,Fixed Deposits,670,14.582873596527987,High,True
903,30,Engineer,74214,58552,82136,Education Loan,382,15278,10532,Moderate,Mutual Funds,632,0.5160515613248434,High,False
904,60,Sales,62380,36150,1489650,Personal Loan,11164,15064,9283,Moderate,Mutual Funds,583,17.897373875910322,Low,False
905,20,Banker,40837,18932,415075,Personal Loan,1755,20149,8002,Low,Fixed Deposits,701,4.29872259975866,High,True
906,50,Teacher,42845,20226,40046,Car Loan,226,22392,14854,Low,Fixed Deposits,726,0.5280082513616722,Medium,True
907,23,Sales,42120,18503,152301,Car Loan,786,22830,7699,Low,Fixed Deposits,638,1.8680574084020254,Low,True
908,27,Self-employed,41763,30128,132257,Two-wheeler Loan,2013,9620,4687,Low,Fixed Deposits,590,4.822224204961327,Medium,False
909,22,Teacher,21108,9473,139946,Education Loan,1708,9925,6501,Low,Fixed Deposits,741,8.096347338421866,Medium,True
910,40,Government Employee,16774,7549,928407,Education Loan,5337,3887,2163,Low,Fixed Deposits,623,31.81738371872815,Medium,True
911,27,Government Employee,50580,37438,17965,Car Loan,80,13060,6079,Moderate,Mutual Funds,669,0.1601184752772999,Medium,True
912,19,Self-employed,71506,38458,463458,Two-wheeler Loan,2690,30356,12662,Moderate,Mutual Funds,656,3.762258648336974,Medium,True
913,30,Banker,39246,16182,1323407,Personal Loan,15731,7331,3299,Low,Fixed Deposits,824,40.08444334660883,High,True
914,57,Self-employed,56068,23591,438252,Home Loan,5421,27055,13624,Moderate,Mutual Funds,627,9.669406366130625,Medium,True
915,19,Government Employee,64685,29552,4843,Business Loan,22,35109,15013,Moderate,Mutual Funds,872,0.03532725973826982,Medium,True
916,37,Agriculture,30132,14624,1192867,Personal Loan,14021,1485,1021,Low,Fixed Deposits,775,46.53346523745256,Low,False
917,18,Self-employed,49600,33036,365578,Two-wheeler Loan,2379,14184,9549,Low,Fixed Deposits,882,4.797223155715705,Medium,True
918,54,Engineer,36669,16975,53735,Two-wheeler Loan,805,18887,12244,Low,Fixed Deposits,766,2.1976700824424245,High,True
919,26,Sales,82122,36753,390807,Business Loan,5244,40124,18807,Moderate,Mutual Funds,677,6.385979784074502,Low,False
920,34,Agriculture,81249,57352,212251,Two-wheeler Loan,1172,22723,13100,Moderate,Mutual Funds,608,1.4431087521528538,Low,True
921,26,Agriculture,30153,20154,123936,Gold Loan,673,9324,6164,Low,Fixed Deposits,664,2.2331980720042006,Low,False
922,28,Sales,57717,33137,348858,Business Loan,2872,21707,13896,Moderate,Mutual Funds,848,4.976176618866736,Low,True
923,32,Banker,71351,44217,1226303,Gold Loan,12410,14722,6856,Moderate,Mutual Funds,695,17.393948631017384,High,True
924,41,Banker,66966,35143,1611204,Business Loan,7803,24019,8285,Moderate,Mutual Funds,766,11.653163988606408,High,True
925,55,Government Employee,51631,30617,599337,Education Loan,6049,14964,4942,Moderate,Mutual Funds,720,11.716045243039709,Medium,True
926,52,Agriculture,76131,45881,1924204,Business Loan,12212,18037,9574,Moderate,Mutual Funds,724,16.04095510241519,Low,False
927,47,Banker,31909,17706,1071269,Home Loan,4572,9630,5364,Low,Fixed Deposits,728,14.330277281174588,High,True
928,48,Agriculture,43938,33508,1236581,Personal Loan,14277,0,0,Low,Fixed Deposits,749,32.493553831598895,Low,True
929,22,Engineer,32447,13187,375726,Personal Loan,1638,17621,7348,Low,Fixed Deposits,618,5.048750020048509,High,True
930,31,Government Employee,65649,46799,1333463,Personal Loan,14350,4499,1651,Moderate,Mutual Funds,672,21.85949726677545,Medium,True
931,28,Doctor,38347,17246,256591,Business Loan,1582,19517,8814,Low,Fixed Deposits,730,4.1268755304623195,High,True
932,26,Sales,46575,33488,97223,Car Loan,760,12326,5441,Low,Fixed Deposits,716,1.6326023302643458,Low,True
933,51,Government Employee,62353,40302,107563,Two-wheeler Loan,460,21589,7620,Moderate,Mutual Funds,653,0.7382007334056148,Medium,True
934,29,Self-employed,63964,47161,205247,Two-wheeler Loan,1878,14923,8490,Moderate,Mutual Funds,741,2.9374541042780185,Medium,False
935,52,Government Employee,31857,13985,715922,Gold Loan,5426,12445,6265,Low,Fixed Deposits,622,17.03294416474603,Medium,True
936,52,Sales,71133,44357,667321,Education Loan,2816,23958,14098,Moderate,Mutual Funds,577,3.959788084149091,Low,False
937,18,Teacher,59113,35493,158777,Personal Loan,1014,22605,9970,Moderate,Mutual Funds,729,1.7155825351756322,Medium,False
938,57,Teacher,28365,19358,276736,Home Loan,1839,7167,3084,Low,Fixed Deposits,580,6.483711880919307,Medium,True
939,39,Government Employee,23445,14388,1476336,Gold Loan,13875,0,0,Low,Fixed Deposits,728,59.18245576923894,Medium,False
940,46,Engineer,49683,30619,1713928,Two-wheeler Loan,9202,9861,6419,Low,Fixed Deposits,504,18.522487985398563,High,False
941,25,Government Employee,67001,38313,96624,Gold Loan,1543,27143,8580,Moderate,Mutual Funds,627,2.304208964866581,Medium,True
942,28,Doctor,67514,35345,25279,Gold Loan,366,31801,19778,Moderate,Mutual Funds,667,0.5433500081498702,High,False
943,58,Self-employed,57123,33868,1401731,Home Loan,8349,14905,6671,Moderate,Mutual Funds,539,14.616489332970195,Medium,True
944,54,Engineer,50973,22805,1711102,Gold Loan,14082,14084,9040,Moderate,Mutual Funds,662,27.628315171831126,High,True
945,31,Self-employed,60234,47259,836582,Home Loan,3612,9361,5812,Moderate,Mutual Funds,818,5.997000660788636,Medium,False
946,47,Doctor,32893,22556,618825,Business Loan,2780,7555,3320,Low,Fixed Deposits,572,8.452588287766721,High,True
947,52,Doctor,83739,65399,1873449,Gold Loan,9940,8399,4851,Moderate,Mutual Funds,665,11.870759912065793,High,True
948,38,Self-employed,83478,40961,1031353,Home Loan,4975,37540,13659,Moderate,Mutual Funds,870,5.960831547655855,Medium,True
949,54,Agriculture,58576,44033,994507,Home Loan,5521,9020,5940,Moderate,Mutual Funds,593,9.425994370679147,Low,False
950,22,Doctor,53946,39030,363764,Two-wheeler Loan,4403,10511,4854,Moderate,Mutual Funds,839,8.163117206619278,High,False
951,36,Sales,41771,28022,216310,Two-wheeler Loan,1093,12654,6102,Low,Fixed Deposits,672,2.6180643211378007,Low,True
952,31,Sales,60574,39373,1684213,Two-wheeler Loan,17214,3985,2320,Moderate,Mutual Funds,710,28.419646904343388,Low,False
953,43,Sales,36173,19049,1228266,Education Loan,10389,6733,4231,Low,Fixed Deposits,829,28.72222780069284,Low,True
954,21,Teacher,15000,10898,108125,Gold Loan,521,3580,1412,Low,Fixed Deposits,651,3.4745377194770866,Medium,True
955,42,Banker,15000,9009,383472,Home Loan,2449,3541,1999,Low,Fixed Deposits,763,16.327570009748047,High,False
956,59,Teacher,34010,14568,1110994,Car Loan,5172,14269,6518,Low,Fixed Deposits,788,15.208717753592929,Medium,False
957,42,Banker,53127,27899,1167838,Business Loan,11874,13352,5975,Moderate,Mutual Funds,634,22.351632348663326,High,True
958,35,Banker,56639,43845,413987,Car Loan,2443,10349,5961,Moderate,Mutual Funds,623,4.314769777939653,High,True
959,57,Doctor,40264,29806,1702811,Personal Loan,22679,0,0,Low,Fixed Deposits,677,56.326355776427086,High,False
960,25,Doctor,52836,41886,173279,Education Loan,985,9963,4368,Moderate,Mutual Funds,680,1.8660324902029493,High,False
961,56,Engineer,44515,28988,712186,Gold Loan,3610,11916,7559,Low,Fixed Deposits,592,8.110668607228606,High,False
962,57,Self-employed,30013,14976,1360768,Two-wheeler Loan,8232,6803,2316,Low,Fixed Deposits,635,27.430566238726968,Medium,True
963,31,Banker,48925,22756,548240,Personal Loan,5079,21088,12028,Low,Fixed Deposits,353,10.383213945811526,High,False
964,49,Banker,66259,31457,1655350,Two-wheeler Loan,25217,9583,3828,Moderate,Mutual Funds,666,38.059700640950275,High,False
965,55,Agriculture,30918,12612,1479735,Two-wheeler Loan,18156,149,45,Low,Fixed Deposits,789,58.723357467020506,Low,True
966,50,Doctor,30927,17203,1578045,Business Loan,9173,4549,1668,Low,Fixed Deposits,533,29.663106426454384,High,False
967,40,Teacher,28614,13636,238213,Gold Loan,1043,13933,7561,Low,Fixed Deposits,653,3.648208711374199,Medium,False
968,32,Doctor,15000,8469,281094,Home Loan,2892,3637,2122,Low,Fixed Deposits,900,19.28416471412885,High,False
969,50,Engineer,40395,31265,572947,Gold Loan,2979,6149,1896,Low,Fixed Deposits,697,7.3755987761750905,High,False
970,42,Agriculture,64281,36782,1036154,Personal Loan,4797,22700,7140,Moderate,Mutual Funds,835,7.46390507357924,Low,False
971,34,Agriculture,53478,40172,1496032,Education Loan,9729,3575,2363,Moderate,Mutual Funds,598,18.193900367256262,Low,False
972,50,Doctor,46614,29935,1673061,Personal Loan,9270,7407,2439,Low,Fixed Deposits,744,19.888213732323177,High,True
973,19,Teacher,52581,26230,61055,Car Loan,295,26055,17135,Moderate,Mutual Funds,581,0.5617609109710832,Medium,False
974,31,Banker,40220,21812,1857193,Home Loan,17369,1037,405,Low,Fixed Deposits,740,43.186697242604474,High,False
975,57,Government Employee,15000,6503,1477487,Business Loan,13024,0,0,Low,Fixed Deposits,784,86.8283446065112,Medium,False
976,57,Engineer,65674,35029,612535,Car Loan,10189,20454,8670,Moderate,Mutual Funds,760,15.515648293140655,High,True
977,56,Government Employee,71422,47925,530162,Gold Loan,2271,21224,13658,Moderate,Mutual Funds,665,3.180946219299795,Medium,True
978,23,Banker,35436,15196,70553,Personal Loan,313,19926,11560,Low,Fixed Deposits,727,0.8842766547649359,High,True
979,23,Doctor,46983,22653,272791,Education Loan,1380,22949,10573,Low,Fixed Deposits,728,2.938011345733751,High,False
980,20,Government Employee,45260,25009,52795,Car Loan,711,19539,6458,Low,Fixed Deposits,766,1.5713885729521933,Medium,False
981,24,Teacher,57025,45210,22647,Two-wheeler Loan,161,11653,6911,Moderate,Mutual Funds,687,0.2825654770973075,Medium,True
982,25,Doctor,83797,59826,328192,Car Loan,4189,19781,10815,Moderate,Mutual Funds,793,4.999358994708791,High,True
983,59,Government Employee,73195,50753,202759,Business Loan,3225,19216,5787,Moderate,Mutual Funds,843,4.4064291883370705,Medium,True
984,32,Self-employed,42461,18957,1583782,Home Loan,9266,14236,4324,Low,Fixed Deposits,668,21.823803036434754,Medium,True
985,46,Teacher,60849,43348,1623144,Two-wheeler Loan,6967,10532,6567,Moderate,Mutual Funds,704,11.450968160076908,Medium,False
986,50,Self-employed,75087,53620,964548,Home Loan,4334,17132,6917,Moderate,Mutual Funds,609,5.7729443484699345,Medium,True
987,47,Self-employed,58166,37251,114620,Car Loan,618,20295,11253,Moderate,Mutual Funds,734,1.0627880410704167,Medium,True
988,56,Engineer,49906,39732,349179,Home Loan,4511,5661,2727,Low,Fixed Deposits,734,9.040274371263154,High,True
989,44,Self-employed,58920,31233,1414852,Personal Loan,12938,14747,9517,Moderate,Mutual Funds,705,21.959959552598285,Medium,True
990,53,Self-employed,35934,27903,1423555,Education Loan,12104,0,0,Low,Fixed Deposits,713,33.68402108839742,Medium,False
991,46,Engineer,38854,29757,1796710,Gold Loan,9103,0,0,Low,Fixed Deposits,892,23.42975889247116,High,True
992,55,Government Employee,28719,11619,1165372,Gold Loan,5701,11398,4120,Low,Fixed Deposits,411,19.851995759230604,Medium,False
993,50,Agriculture,56141,32564,248214,Two-wheeler Loan,1919,21657,13972,Moderate,Mutual Funds,650,3.4188869089888776,Low,True
994,54,Agriculture,47371,37462,242829,Personal Loan,1795,8112,3296,Low,Fixed Deposits,665,3.7909787130760884,Low,True
995,44,Doctor,33537,14798,1442264,Personal Loan,21206,0,0,Low,Fixed Deposits,845,63.232099636133285,High,True
996,50,Sales,46716,28922,367569,Car Loan,3280,14512,7289,Low,Fixed Deposits,747,7.022352898631653,Low,False
997,21,Government Employee,59399,47019,384002,Two-wheeler Loan,2718,9660,2967,Moderate,Mutual Funds,749,4.577455274882265,Medium,True
998,39,Government Employee,88294,54936,974424,Car Loan,12021,21336,14361,Moderate,Mutual Funds,825,13.615278735311835,Medium,False
999,19,Agriculture,70241,33429,223220,Personal Loan,1576,35234,11674,Moderate,Mutual Funds,682,2.244488589278013,Low,False
1000,27,Doctor,15000,9493,309386,Business Loan,1448,4058,2334,Low,Fixed Deposits,765,9.657525363377733,High,True
